"","DR","CRIMETYPE"
"11690",120716992,3.89599844334448
"11691",111705033,3.29212409626598
"11692",131011645,3.68663402530314
"11693",101612543,3.89599844334448
"11694",101320373,3.1274820678844
"11695",101428744,3.68663402530314
"11696",91823151,3.29212409626598
"11697",131601569,3.68663402530314
"11698",141106512,3.29212409626598
"11699",90922048,2.38310803863594
"11700",121516509,3.64590949933706
"11701",131013809,2.94259287292927
"11702",131015474,3.29212409626598
"11703",111806599,4.24971687707273
"11704",120904038,3.2513995702999
"11705",121120795,3.68663402530314
"11706",110501382,3.68663402530314
"11707",121017740,3.087013857959
"11708",112020931,3.35010877663166
"11709",112005237,3.49061813351161
"11710",122020237,4.18889072989384
"11711",110629545,3.29212409626598
"11712",91020302,3.68663402530314
"11713",141808913,3.29212409626598
"11714",91905365,3.49061813351161
"11715",121918477,3.93672296931057
"11716",100318883,3.93672296931057
"11717",90901006,2.10324319846034
"11718",101408572,4.18889072989384
"11719",112109216,3.58673906981848
"11720",91921120,3.68663402530314
"11721",91511104,4.32163454270417
"11722",111112105,4.46978417430818
"11723",111204035,4.98954975631277
"11724",121010767,3.68663402530314
"11725",111710931,3.93672296931057
"11726",130805313,3.54221304027341
"11727",91817839,3.68663402530314
"11728",130515296,3.75706545481294
"11729",120210992,3.54601454385239
"11730",111214746,2.65177940295576
"11731",101620595,4.07110986598676
"11732",111011076,4.30753976490377
"11733",120904029,3.68663402530314
"11734",90706753,3.64590949933706
"11735",91013334,3.92589010019307
"11736",91501303,2.78493855451635
"11737",91805787,3.10261556010341
"11738",111620796,3.93672296931057
"11739",110311247,3.9912407860184
"11740",120312497,3.68663402530314
"11741",91124807,1.47017067814613
"11742",131925375,3.78146911516334
"11743",131809301,2.42383256460202
"11744",130220258,3.68663402530314
"11745",111910737,1.82508075933857
"11746",100904942,4.81534805728319
"11747",100310832,2.38310803863594
"11748",120313772,3.54601454385239
"11749",131922660,3.68663402530314
"11750",110624626,3.29212409626598
"11751",101501617,3.30803770906795
"11752",120607884,3.68663402530314
"11753",130912427,3.29212409626598
"11754",121911458,3.92589010019307
"11755",141206113,3.16622821490761
"11756",130806396,3.89599844334448
"11757",131217123,3.68663402530314
"11758",110708832,4.5444064255595
"11759",111600782,3.68663402530314
"11760",131221825,3.68663402530314
"11761",111326949,3.49061813351161
"11762",110317333,3.68663402530314
"11763",141904762,3.29212409626598
"11764",90919663,3.29212409626598
"11765",131608311,3.68663402530314
"11766",101305946,3.54601454385239
"11767",92113621,2.98711890247433
"11768",120615024,3.087013857959
"11769",91004593,3.68663402530314
"11770",120618377,3.64590949933706
"11771",121212857,3.53138017115591
"11772",130507088,3.68663402530314
"11773",102117363,3.68663402530314
"11774",121810373,2.39670320621644
"11775",141607217,2.43717141614184
"11776",131209412,3.2513995702999
"11777",130709561,2.65177940295576
"11778",121316694,3.64590949933706
"11779",111225533,3.64590949933706
"11780",111617658,3.85900845161455
"11781",140313886,3.29212409626598
"11782",130417099,2.42383256460202
"11783",130705763,3.68663402530314
"11784",131429724,5.2288058312027
"11785",122115894,2.65177940295576
"11786",101508866,3.29212409626598
"11787",90107965,3.68663402530314
"11788",121323512,5.24471944400467
"11789",121306200,4.07110986598676
"11790",90209228,3.02929528672206
"11791",101516807,3.29212409626598
"11792",100310062,3.087013857959
"11793",131713397,2.8426979174446
"11794",90322650,3.29212409626598
"11795",91023258,3.79610348785982
"11796",91825649,3.68663402530314
"11797",122011032,3.68663402530314
"11798",111319748,3.29212409626598
"11799",121613526,3.68663402530314
"11800",121205529,3.49061813351161
"11801",141205104,3.58673906981848
"11802",141113434,3.07024393645605
"11803",120922291,1.70873326942318
"11804",120904069,2.69250392892184
"11805",130711038,3.64590949933706
"11806",101204638,3.33640047292642
"11807",130718375,3.68663402530314
"11808",91114136,3.54601454385239
"11809",121210666,4.23041394949559
"11810",112116607,3.29212409626598
"11811",91110089,3.68663402530314
"11812",141509708,3.29212409626598
"11813",111321972,3.64590949933706
"11814",100408907,3.37757101189183
"11815",91621735,4.34587487663566
"11816",101007299,3.64590949933706
"11817",101218905,2.02932263556486
"11818",132119584,3.29212409626598
"11819",91411436,2.65177940295576
"11820",101309144,3.1794484835535
"11821",130624836,3.29212409626598
"11822",120216328,3.8368280138259
"11823",101209699,2.42383256460202
"11824",111900577,3.93672296931057
"11825",121215734,6.64774463086842
"11826",100518036,3.68663402530314
"11827",101208525,3.39083330259774
"11828",92121817,3.58673906981848
"11829",131116335,3.29212409626598
"11830",140605511,4.33030890498026
"11831",131405180,3.64590949933706
"11832",120320421,4.13525451823441
"11833",120214542,2.44386684319606
"11834",90329123,2.8791012981993
"11835",100806783,3.68663402530314
"11836",132016190,2.94639437650825
"11837",101501591,3.42332481264982
"11838",130812207,3.64590949933706
"11839",131225081,2.90186834696318
"11840",140710851,3.64590949933706
"11841",91219989,2.29431254147809
"11842",110207338,3.087013857959
"11843",120414716,3.68663402530314
"11844",92015291,3.29212409626598
"11845",100408472,3.29212409626598
"11846",91908646,3.49061813351161
"11847",91614108,3.68663402530314
"11848",91410690,3.29212409626598
"11849",131307213,3.68663402530314
"11850",141813347,4.99122965655335
"11851",110707636,3.29212409626598
"11852",100405313,2.90186834696318
"11853",130400858,2.10324319846034
"11854",101915944,3.45245869409769
"11855",111120501,3.93672296931057
"11856",122009816,3.68663402530314
"11857",130417725,3.29212409626598
"11858",130516740,3.29212409626598
"11859",111704844,3.087013857959
"11860",90914934,3.54601454385239
"11861",101701057,3.68663402530314
"11862",130713629,3.68663402530314
"11863",110604871,2.30928827147921
"11864",121210271,2.78493855451635
"11865",130320622,3.1274820678844
"11866",120315925,2.65177940295576
"11867",101820483,3.64590949933706
"11868",91307562,3.58673906981848
"11869",121609828,2.7661966989332
"11870",111505683,3.2513995702999
"11871",91524902,3.1274820678844
"11872",91315465,3.19222914078132
"11873",131510932,3.42332481264982
"11874",111506808,5.1290250256407
"11875",121016628,3.64590949933706
"11876",130405851,3.68663402530314
"11877",111113723,3.53138017115591
"11878",121910599,1.62156106193897
"11879",131206996,4.05832533005085
"11880",101814159,3.68663402530314
"11881",100716853,3.2513995702999
"11882",100907189,2.65177940295576
"11883",91216547,2.72012337910866
"11884",91231863,3.54221304027341
"11885",91023203,2.78493855451635
"11886",132110607,3.68663402530314
"11887",111714956,3.68663402530314
"11888",130900869,3.89599844334448
"11889",120600968,4.58513095152559
"11890",121113837,3.29212409626598
"11891",130207834,4.29688901836336
"11892",91008603,3.68663402530314
"11893",141210191,3.30533546104411
"11894",90709092,2.95549232704983
"11895",111707489,3.29212409626598
"11896",141800578,2.09262744553702
"11897",131407459,3.64590949933706
"11898",90907802,3.58673906981848
"11899",131607856,3.68663402530314
"11900",111117798,3.29212409626598
"11901",91308824,3.29212409626598
"11902",111819974,3.087013857959
"11903",141911964,4.58513095152559
"11904",90413318,3.54601454385239
"11905",100207832,4.24971687707273
"11906",100804979,4.26681523893768
"11907",110811433,4.55580987390962
"11908",101823684,3.68663402530314
"11909",140511523,3.92589010019307
"11910",120204391,3.68663402530314
"11911",130104231,4.0961335737748
"11912",110319610,3.64590949933706
"11913",90417101,4.33030890498026
"11914",120323692,3.06339026238224
"11915",110107240,3.44231808478875
"11916",131706865,2.85600106229243
"11917",111314915,3.29212409626598
"11918",91808866,2.23194016520648
"11919",101218260,2.8791012981993
"11920",121504836,3.29212409626598
"11921",92124760,3.68663402530314
"11922",142111817,3.2513995702999
"11923",130625592,3.9996279330653
"11924",90304308,3.29212409626598
"11925",121619663,3.68663402530314
"11926",90317631,2.91613927090019
"11927",90820231,3.2513995702999
"11928",121601545,3.68663402530314
"11929",111606964,3.31087817579125
"11930",120520596,2.93176000381177
"11931",122004536,2.64327455574376
"11932",90213182,2.73297213884725
"11933",120408729,3.29212409626598
"11934",91718356,3.53138017115591
"11935",111120229,3.68663402530314
"11936",141312757,4.63491566569551
"11937",131427687,3.68663402530314
"11938",122117073,5.36828110053062
"11939",91008995,3.68663402530314
"11940",141204257,3.68663402530314
"11941",111811809,3.68663402530314
"11942",100508378,3.29212409626598
"11943",100710017,4.410929252496
"11944",110322379,3.9996279330653
"11945",120801292,3.89599844334448
"11946",121105704,3.15665797139228
"11947",130205393,3.44231808478875
"11948",100914537,4.58039784898769
"11949",141505704,4.58513095152559
"11950",101909267,4.1759790442005
"11951",111922501,3.29212409626598
"11952",142004332,3.087013857959
"11953",121120675,3.29212409626598
"11954",110710429,3.64590949933706
"11955",90626372,4.14816620392775
"11956",102108174,3.64590949933706
"11957",90416192,3.68663402530314
"11958",120115457,3.33640047292642
"11959",110319419,4.24281596614746
"11960",120327018,3.29212409626598
"11961",91304403,2.80435613834712
"11962",111206389,3.68663402530314
"11963",142105034,3.58673906981848
"11964",131116991,3.68663402530314
"11965",131913069,3.19481741080621
"11966",91817449,1.45190580821522
"11967",110919599,3.29212409626598
"11968",101804758,3.06339026238224
"11969",90105485,3.1794484835535
"11970",111307702,4.55580987390962
"11971",110407346,2.59257196323437
"11972",131520778,4.31036594087668
"11973",91309223,3.2513995702999
"11974",111907101,3.58673906981848
"11975",90204532,3.45245869409769
"11976",90711387,3.93672296931057
"11977",110619002,3.68663402530314
"11978",140400782,2.55851193205762
"11979",130413299,3.2513995702999
"11980",131101003,3.58673906981848
"11981",111224699,3.9996279330653
"11982",91004702,3.68663402530314
"11983",101410772,3.91432711884941
"11984",111019415,3.68663402530314
"11985",110714790,4.24281596614746
"11986",110517215,3.68663402530314
"11987",90618820,3.29212409626598
"11988",111520051,3.29212409626598
"11989",100316682,2.69250392892184
"11990",110207496,3.06339026238224
"11991",100908013,2.23807103719079
"11992",131719050,3.58673906981848
"11993",100606053,3.53951079224956
"11994",92008749,3.64590949933706
"11995",121605013,3.45245869409769
"11996",140806675,3.29637827600034
"11997",110305791,3.1274820678844
"11998",130624467,2.10053964692569
"11999",101513644,3.2513995702999
"12000",120623921,4.24281596614746
"12001",121714642,3.64590949933706
"12002",140613484,3.9996279330653
"12003",120416575,3.68663402530314
"12004",131428575,3.76455853434699
"12005",90800839,3.64590949933706
"12006",131415294,3.50148851430733
"12007",131909018,1.22178990846103
"12008",101804033,2.88078970572871
"12009",121909008,3.9912407860184
"12010",101205167,3.58673906981848
"12011",101229132,1.6680087434571
"12012",101510156,3.29212409626598
"12013",90413483,3.68663402530314
"12014",141414671,3.64590949933706
"12015",120613009,3.15150461481523
"12016",110313707,3.29212409626598
"12017",100512886,3.54221304027341
"12018",90805618,4.72460622085351
"12019",131520634,3.2513995702999
"12020",110816852,2.69250392892184
"12021",90116959,2.65177940295576
"12022",121005287,3.50148851430733
"12023",91220616,3.53138017115591
"12024",121318507,2.77171828587045
"12025",91023850,3.15150461481523
"12026",121226236,2.5479051681915
"12027",91307539,3.68663402530314
"12028",90819297,4.410929252496
"12029",101225167,3.29212409626598
"12030",101706939,4.33030890498026
"12031",120319122,2.18055763054274
"12032",121810805,2.65177940295576
"12033",92006217,3.68663402530314
"12034",90904519,3.58673906981848
"12035",121808786,3.68663402530314
"12036",110613523,3.68663402530314
"12037",121210232,3.68663402530314
"12038",131414570,2.77724851550768
"12039",101205373,3.68663402530314
"12040",121212840,4.89812485928775
"12041",131227244,3.64590949933706
"12042",130326432,3.68663402530314
"12043",130718013,3.68663402530314
"12044",131600585,4.17167317760607
"12045",90900964,2.73706281748533
"12046",140116831,3.27477508142647
"12047",101714716,3.8368280138259
"12048",101228208,3.68663402530314
"12049",120814370,3.64590949933706
"12050",90411825,3.19222914078132
"12051",102104785,3.64590949933706
"12052",111808275,2.55188444747109
"12053",141215517,5.2288058312027
"12054",120605750,1.25746042754766
"12055",111111884,3.68663402530314
"12056",90916472,3.68663402530314
"12057",101306494,3.29212409626598
"12058",101206771,3.87509397419523
"12059",121118088,2.42383256460202
"12060",140114507,3.54601454385239
"12061",91611326,3.68663402530314
"12062",120921135,2.9715347301243
"12063",91701257,3.93672296931057
"12064",131416837,3.64590949933706
"12065",121917694,3.29212409626598
"12066",111707401,4.30423469378056
"12067",111215953,3.68663402530314
"12068",130408137,3.087013857959
"12069",90707449,4.33030890498026
"12070",130806689,3.29212409626598
"12071",90622563,3.05794876506053
"12072",91218599,3.68663402530314
"12073",110307921,2.8791012981993
"12074",130700977,3.64590949933706
"12075",90611725,4.38410377374892
"12076",90306979,3.36604465916146
"12077",141211354,3.15150461481523
"12078",111307848,2.98057453664258
"12079",110114551,3.9912407860184
"12080",131609904,3.29212409626598
"12081",121712504,3.78146911516334
"12082",91509985,3.9357989759431
"12083",120604747,5.08265455357838
"12084",140504883,2.44122007271991
"12085",120208456,2.73848181674855
"12086",121504055,3.2513995702999
"12087",141105697,3.087013857959
"12088",100907179,3.29212409626598
"12089",140706108,3.58673906981848
"12090",141007802,5.2288058312027
"12091",121507023,3.087013857959
"12092",120913289,3.29637827600034
"12093",140406094,3.49061813351161
"12094",120918488,2.94639437650825
"12095",90807363,3.29212409626598
"12096",91521847,3.68663402530314
"12097",111820099,3.68663402530314
"12098",130325666,3.74070707751904
"12099",131216628,3.93672296931057
"12100",92124242,1.74770653092062
"12101",101519590,3.58673906981848
"12102",131109701,3.04628933199292
"12103",90711616,2.8791012981993
"12104",102107702,3.64590949933706
"12105",100311105,3.93672296931057
"12106",140406101,2.65177940295576
"12107",121212595,3.64590949933706
"12108",142005745,3.29212409626598
"12109",131805739,3.68663402530314
"12110",130222843,3.49061813351161
"12111",121000846,2.94241509722865
"12112",120900774,3.54221304027341
"12113",131220064,3.95051626005231
"12114",91326854,3.9996279330653
"12115",131015216,4.33030890498026
"12116",91305138,3.49061813351161
"12117",91423549,3.68663402530314
"12118",91925507,3.68663402530314
"12119",131608076,3.23720784648176
"12120",130716012,3.80528306031307
"12121",91415337,4.07110986598676
"12122",91109390,2.98711890247433
"12123",131509332,3.15150461481523
"12124",130517524,3.93672296931057
"12125",92113682,3.93672296931057
"12126",101925019,3.68663402530314
"12127",112119042,4.24971687707273
"12128",100314742,3.29212409626598
"12129",110719052,1.85538876444128
"12130",101414882,3.68663402530314
"12131",91319900,3.00037203013865
"12132",100617994,3.29212409626598
"12133",110321290,4.32836599922176
"12134",110216622,3.09610820447445
"12135",120914142,3.04628933199292
"12136",121908371,3.58673906981848
"12137",110708881,4.24281596614746
"12138",91124612,2.94639437650825
"12139",101408358,3.2513995702999
"12140",121104430,3.68663402530314
"12141",131310732,3.29212409626598
"12142",122110518,3.29212409626598
"12143",111214835,3.68663402530314
"12144",130501145,3.29212409626598
"12145",91508104,3.64590949933706
"12146",110628148,3.29212409626598
"12147",141810835,3.9996279330653
"12148",121408842,3.68663402530314
"12149",130223979,3.087013857959
"12150",91014388,3.04628933199292
"12151",120507179,3.68663402530314
"12152",111601297,2.73706281748533
"12153",120113982,3.68663402530314
"12154",110323133,4.24281596614746
"12155",91209257,5.06543700129062
"12156",101218749,3.57057580413188
"12157",122118149,3.93672296931057
"12158",141414822,4.24132973002582
"12159",111313263,2.98057453664258
"12160",121104914,3.29212409626598
"12161",101020571,4.81534805728319
"12162",90712364,3.1274820678844
"12163",130614751,3.93672296931057
"12164",92100582,3.95471539868838
"12165",121005953,3.79610348785982
"12166",90610273,3.68663402530314
"12167",131500976,3.087013857959
"12168",131005991,3.68663402530314
"12169",101806380,4.43975165273836
"12170",110404475,3.68663402530314
"12171",120416550,3.92589010019307
"12172",91124034,3.29212409626598
"12173",91209305,3.68663402530314
"12174",122004622,5.2288058312027
"12175",101120820,3.19222914078132
"12176",90707244,3.68663402530314
"12177",111500923,3.29212409626598
"12178",110701166,3.15150461481523
"12179",90212946,2.71726532398926
"12180",121015263,3.29212409626598
"12181",141911472,3.00037203013865
"12182",101018442,4.48535014596358
"12183",110207501,3.68663402530314
"12184",90716021,3.54601454385239
"12185",90322903,3.68663402530314
"12186",111206903,3.64590949933706
"12187",121807818,3.68663402530314
"12188",101516480,3.68663402530314
"12189",100506596,3.79610348785982
"12190",91409332,3.64590949933706
"12191",91710653,3.68663402530314
"12192",130216846,2.65177940295576
"12193",121210654,3.29212409626598
"12194",131112179,3.68663402530314
"12195",101819090,3.29212409626598
"12196",101222212,3.8368280138259
"12197",101308647,4.07110986598676
"12198",121918881,3.29212409626598
"12199",131716217,3.58673906981848
"12200",111410278,4.62169539704962
"12201",131416243,4.18588791995053
"12202",100411178,1.97740582741251
"12203",90111309,3.09610820447445
"12204",130811119,4.33030890498026
"12205",131117626,3.58673906981848
"12206",121615879,3.68663402530314
"12207",130718713,3.93672296931057
"12208",91014885,3.29212409626598
"12209",120218152,3.19648332051568
"12210",121321844,3.68663402530314
"12211",131924306,2.69250392892184
"12212",101821046,2.94639437650825
"12213",111822848,3.29212409626598
"12214",121309606,2.69250392892184
"12215",132106086,4.46978417430818
"12216",101600998,3.087013857959
"12217",101825038,3.68663402530314
"12218",121211478,3.54221304027341
"12219",90925305,2.65177940295576
"12220",92015860,3.49061813351161
"12221",111609086,2.82635687605739
"12222",111605538,3.29212409626598
"12223",141712252,3.54601454385239
"12224",101817309,2.08412259832502
"12225",130306060,4.07110986598676
"12226",100318295,3.10261556010341
"12227",100913827,3.68663402530314
"12228",121222588,3.48721128719175
"12229",100101311,4.88649084582458
"12230",120325505,3.92589010019307
"12231",101226060,3.9996279330653
"12232",131000823,3.68663402530314
"12233",91311954,2.38310803863594
"12234",141212198,3.68663402530314
"12235",121506512,3.29212409626598
"12236",111801187,2.35152248961643
"12237",91819341,3.68663402530314
"12238",130308392,2.5410469256938
"12239",101519432,2.89330673667895
"12240",91511255,2.65177940295576
"12241",120604636,4.0961335737748
"12242",101118980,3.29212409626598
"12243",91811132,2.44386684319606
"12244",131317295,3.68663402530314
"12245",91020357,3.29212409626598
"12246",141309842,3.68663402530314
"12247",102013370,3.29212409626598
"12248",131216224,2.62029652613477
"12249",110119654,3.93672296931057
"12250",100325817,3.93256611098872
"12251",91427775,5.2288058312027
"12252",121923104,2.69250392892184
"12253",130916945,3.29212409626598
"12254",141309115,3.49061813351161
"12255",90318092,3.2513995702999
"12256",102114068,3.04628933199292
"12257",131318347,3.2513995702999
"12258",110700539,5.06543700129062
"12259",131118981,3.97740783373985
"12260",121117338,3.29212409626598
"12261",122109442,3.2513995702999
"12262",101813646,2.94639437650825
"12263",120311746,3.1274820678844
"12264",90320315,3.09610820447445
"12265",101406638,3.29212409626598
"12266",140804494,2.94189054388926
"12267",120106689,3.60511800402814
"12268",110817330,3.29212409626598
"12269",100113772,3.26848623481199
"12270",130117140,3.68663402530314
"12271",110520594,3.68663402530314
"12272",131508929,3.29212409626598
"12273",100317419,3.36604465916146
"12274",91311347,4.58513095152559
"12275",100704515,3.2513995702999
"12276",140904278,2.69250392892184
"12277",91110361,3.2513995702999
"12278",120123887,3.93672296931057
"12279",130517693,2.8791012981993
"12280",100326468,3.89599844334448
"12281",90627044,3.64590949933706
"12282",130606541,4.24281596614746
"12283",90306163,3.1274820678844
"12284",102118043,2.34255288844818
"12285",101427938,3.9912407860184
"12286",100318301,3.44231808478875
"12287",121822395,4.43897967390127
"12288",140311384,3.58673906981848
"12289",92013807,3.93672296931057
"12290",130117469,4.18889072989384
"12291",121105361,3.54601454385239
"12292",131613464,3.00037203013865
"12293",131601165,2.38330516186993
"12294",100625112,3.1794484835535
"12295",121213013,3.68663402530314
"12296",100623630,2.98711890247433
"12297",91821628,4.35979398211809
"12298",91518767,3.58673906981848
"12299",91705531,3.57057580413188
"12300",142111269,4.74114071254593
"12301",111916045,3.58673906981848
"12302",90514368,3.68663402530314
"12303",111207339,3.29212409626598
"12304",110708421,3.087013857959
"12305",111117686,4.20209144018138
"12306",101910614,3.54601454385239
"12307",121422998,3.64590949933706
"12308",110206239,4.58513095152559
"12309",90311555,3.93672296931057
"12310",100502288,3.93672296931057
"12311",130300521,3.54221304027341
"12312",90711060,4.24281596614746
"12313",131424303,3.89599844334448
"12314",100905928,4.33030890498026
"12315",100216510,3.68663402530314
"12316",121019396,3.64590949933706
"12317",111225061,4.07110986598676
"12318",110922679,3.29212409626598
"12319",130113665,3.68663402530314
"12320",100620973,3.72376703903807
"12321",131319281,3.49065564518983
"12322",111504342,3.49061813351161
"12323",110325633,3.54532840745147
"12324",130624984,3.1274820678844
"12325",91808227,3.68663402530314
"12326",142111667,3.2513995702999
"12327",111406740,3.64590949933706
"12328",131609732,3.54601454385239
"12329",120222428,3.29212409626598
"12330",120700588,3.54601454385239
"12331",141214266,3.68663402530314
"12332",110404714,5.2288058312027
"12333",111307611,3.15150461481523
"12334",101213401,2.94639437650825
"12335",110911304,4.13525451823441
"12336",101224081,3.64590949933706
"12337",142013075,4.32119880999418
"12338",131511828,3.8368280138259
"12339",141410330,3.1274820678844
"12340",101926913,3.29212409626598
"12341",90321968,4.64330281274242
"12342",121219971,4.18889072989384
"12343",140407669,3.68663402530314
"12344",131414552,3.68663402530314
"12345",141304665,4.60988292612552
"12346",92110645,3.37004860530983
"12347",101904845,3.78146911516334
"12348",101621315,3.29212409626598
"12349",131424258,3.54601454385239
"12350",121427556,3.2513995702999
"12351",111922969,3.39083330259774
"12352",101304727,3.29212409626598
"12353",100713588,3.68663402530314
"12354",101821940,4.24971687707273
"12355",100313022,2.69250392892184
"12356",90408917,3.68663402530314
"12357",90308757,3.68663402530314
"12358",91817788,2.69250392892184
"12359",120404191,3.68663402530314
"12360",111720111,3.28554540688284
"12361",90409548,3.93672296931057
"12362",130206506,3.68663402530314
"12363",120612541,2.69250392892184
"12364",90329645,3.02266573641616
"12365",131918656,3.2513995702999
"12366",130306321,3.04628933199292
"12367",120817517,3.38260028668374
"12368",111901571,2.98343259176197
"12369",91926991,2.83837677223322
"12370",140507174,2.43717141614184
"12371",91604441,3.04628933199292
"12372",130515024,3.9912407860184
"12373",121226895,3.57057580413188
"12374",91317155,3.68663402530314
